Admin2;Province_State;Country_Region;Last_Update;Lat;Long_;Confirmed;Deaths;Recovered;Active;Combined_Key;Incidence_Rate;Case-Fatality_Ratio;ID
Sagadahoc;Maine;US;26/07/2020 04:35;43.95415864;-69.85074999;40;0;0;40;Sagadahoc, Maine, US;111.5573405;0;
Saginaw;Michigan;US;26/07/2020 04:35;43.33433923;-84.0513121;1691;124;0;1567;Saginaw, Michigan, US;887.4823527;7.332939089;
Saguache;Colorado;US;26/07/2020 04:35;38.08054629;-106.282466;107;2;0;105;Saguache, Colorado, US;1567.995311;1.869158879;
Salem;New Jersey;US;26/07/2020 04:35;39.58719656;-75.3469663;855;81;0;774;Salem, New Jersey, US;1370.52176;9.473684211;
Salem;Virginia;US;26/07/2020 04:35;37.2836193;-80.06219455;119;3;0;116;Salem, Virginia, US;470.3371408;2.521008403;
Salinas;Puerto Rico;US;26/07/2020 04:35;18.010387;-66.256592;129;0;0;129;Salinas, Puerto Rico, US;415.0846258;0;
Saline;Arkansas;US;26/07/2020 04:35;34.64916145;-92.67583224;733;3;0;730;Saline, Arkansas, US;598.6752371;0.409276944;
Saline;Illinois;US;26/07/2020 04:35;37.75332999;-88.54119706;77;0;0;77;Saline, Illinois, US;327.7851092;0;
Saline;Kansas;US;26/07/2020 04:35;38.78369175;-97.65185177;313;3;0;310;Saline, Kansas, US;577.2351726;0.958466454;
Saline;Missouri;US;26/07/2020 04:35;39.13734288;-93.20259964;368;6;0;362;Saline, Missouri, US;1616.800668;1.630434783;
Saline;Nebraska;US;26/07/2020 04:35;40.52418865;-97.14085859;571;2;0;569;Saline, Nebraska, US;4014.341957;0.350262697;
Salt Lake;Utah;US;26/07/2020 04:35;40.66616532;-111.9216011;17966;156;0;17810;Salt Lake, Utah, US;1548.209855;0.868306802;
Saluda;South Carolina;US;26/07/2020 04:35;34.00795823;-81.72713237;371;6;0;365;Saluda, South Carolina, US;1812.142822;1.617250674;
Sampson;North Carolina;US;26/07/2020 04:35;34.98820368;-78.36914061;1374;10;0;1364;Sampson, North Carolina, US;2162.72371;0.727802038;
San Augustine;Texas;US;26/07/2020 04:35;31.39457611;-94.17000399;147;12;0;135;San Augustine, Texas, US;1784.630327;8.163265306;
San Benito;California;US;26/07/2020 04:35;36.60308176;-121.069975;525;2;0;523;San Benito, California, US;835.8807795;0.380952381;CA
San Bernardino;California;US;26/07/2020 04:35;34.84060306;-116.1774685;26796;372;0;26424;San Bernardino, California, US;1229.126387;1.388266906;CA
San Diego;California;US;26/07/2020 04:35;33.03484597;-116.7365326;26098;524;0;25574;San Diego, California, US;781.7681296;2.007816691;CA
San Francisco;California;US;26/07/2020 04:35;37.75215114;-122.4385672;5787;56;0;5731;San Francisco, California, US;656.4581209;0.967686193;CA
San German;Puerto Rico;US;26/07/2020 04:35;18.111484;-67.038581;116;0;0;116;San German, Puerto Rico, US;326.5122301;0;
San Jacinto;Texas;US;26/07/2020 04:35;30.57933681;-95.16260304;135;2;0;133;San Jacinto, Texas, US;467.7916768;1.481481481;
San Joaquin;California;US;26/07/2020 04:35;37.93433732;-121.2730061;10126;110;0;10016;San Joaquin, California, US;1328.61334;1.086312463;CA
San Juan;Colorado;US;26/07/2020 04:35;37.76248981;-107.6763289;2;0;0;2;San Juan, Colorado, US;274.7252747;0;
San Juan;New Mexico;US;26/07/2020 04:35;36.50838318;-108.320437;2910;178;0;2732;San Juan, New Mexico, US;2347.569338;6.116838488;
San Juan;Puerto Rico;US;26/07/2020 04:35;18.386933;-66.061128;1923;0;0;1923;San Juan, Puerto Rico, US;486.4339811;0;
San Juan;Utah;US;26/07/2020 04:35;37.62762978;-109.8033714;582;19;0;563;San Juan, Utah, US;3801.933629;3.264604811;
San Juan;Washington;US;26/07/2020 04:35;48.60182783;-122.96745;28;0;0;28;San Juan, Washington, US;159.2537823;0;
San Lorenzo;Puerto Rico;US;26/07/2020 04:35;18.147987;-65.976392;110;0;0;110;San Lorenzo, Puerto Rico, US;267.9136831;0;
San Luis Obispo;California;US;26/07/2020 04:35;35.38822029;-120.4039028;1500;8;0;1492;San Luis Obispo, California, US;529.8275235;0.533333333;CA
San Mateo;California;US;26/07/2020 04:35;37.4228808;-122.3275546;5022;117;0;4905;San Mateo, California, US;655.1235173;2.329749104;CA
San Miguel;Colorado;US;26/07/2020 04:35;38.00450883;-108.4020725;73;0;0;73;San Miguel, Colorado, US;892.5296491;0;
San Miguel;New Mexico;US;26/07/2020 04:35;35.48014807;-104.8163562;37;0;0;37;San Miguel, New Mexico, US;135.6454156;0;
San Patricio;Texas;US;26/07/2020 04:35;28.00880118;-97.51763891;666;0;0;666;San Patricio, Texas, US;998.0518507;0;
San Saba;Texas;US;26/07/2020 04:35;31.1577796;-98.81758731;19;0;0;19;San Saba, Texas, US;313.790256;0;
San Sebastian;Puerto Rico;US;26/07/2020 04:35;18.328646;-66.971214;151;0;0;151;San Sebastian, Puerto Rico, US;355.8802734;0;
Sanborn;South Dakota;US;26/07/2020 04:35;44.02351092;-98.0909816;12;0;0;12;Sanborn, South Dakota, US;511.9453925;0;
Sanders;Montana;US;26/07/2020 04:35;47.67657534;-115.1329916;7;0;0;7;Sanders, Montana, US;57.78915215;0;
Sandoval;New Mexico;US;26/07/2020 04:35;35.68862401;-106.8687803;994;33;0;961;Sandoval, New Mexico, US;677.3516504;3.319919517;
Sandusky;Ohio;US;26/07/2020 04:35;41.35624126;-83.137872;271;15;0;256;Sandusky, Ohio, US;463.1053693;5.535055351;
Sangamon;Illinois;US;26/07/2020 04:35;39.75836914;-89.65872023;775;33;0;742;Sangamon, Illinois, US;398.1055314;4.258064516;
Sanilac;Michigan;US;26/07/2020 04:35;43.42406072;-82.82055898;87;6;0;81;Sanilac, Michigan, US;211.3189215;6.896551724;
Santa Barbara;California;US;26/07/2020 04:35;34.65329488;-120.0188492;5576;32;0;5544;Santa Barbara, California, US;1248.826985;0.573888092;CA
Santa Clara;California;US;26/07/2020 04:35;37.23104908;-121.6970462;8833;184;0;8649;Santa Clara, California, US;458.1783249;2.083097475;CA
Santa Cruz;Arizona;US;26/07/2020 04:35;31.52508998;-110.8479088;2495;49;0;2446;Santa Cruz, Arizona, US;5365.822186;1.963927856;
Santa Cruz;California;US;26/07/2020 04:35;37.05580291;-122.0066524;898;4;0;894;Santa Cruz, California, US;328.6812853;0.445434298;CA
Santa Fe;New Mexico;US;26/07/2020 04:35;35.50708973;-105.9774716;482;3;0;479;Santa Fe, New Mexico, US;320.5682438;0.622406639;
Santa Isabel;Puerto Rico;US;26/07/2020 04:35;17.994525;-66.388913;78;0;0;78;Santa Isabel, Puerto Rico, US;335.1379221;0;
Santa Rosa;Florida;US;26/07/2020 04:35;30.6934145;-87.02458128;2365;19;0;2346;Santa Rosa, Florida, US;1283.143349;0.803382664;
Sarasota;Florida;US;26/07/2020 04:35;27.18546175;-82.33174248;5006;113;0;4893;Sarasota, Florida, US;1154.142324;2.25729125;
Saratoga;New York;US;26/07/2020 04:35;43.10904162;-73.86653895;679;17;0;662;Saratoga, New York, US;295.393343;2.503681885;
Sargent;North Dakota;US;26/07/2020 04:35;46.10830372;-97.63217159;8;0;0;8;Sargent, North Dakota, US;205.2334531;0;
Sarpy;Nebraska;US;26/07/2020 04:35;41.11314181;-96.11156432;1717;8;0;1709;Sarpy, Nebraska, US;917.2204534;0.465928946;
Sauk;Wisconsin;US;26/07/2020 04:35;43.42574087;-89.94966132;273;3;0;270;Sauk, Wisconsin, US;423.6367586;1.098901099;
Saunders;Nebraska;US;26/07/2020 04:35;41.2278103;-96.63773905;112;2;0;110;Saunders, Nebraska, US;519.0471777;1.785714286;
Sawyer;Wisconsin;US;26/07/2020 04:35;45.87931905;-91.14504927;21;0;0;21;Sawyer, Wisconsin, US;126.8269115;0;
Schenectady;New York;US;26/07/2020 04:35;42.81668777;-74.05278291;975;37;0;938;Schenectady, New York, US;627.8211708;3.794871795;
Schleicher;Texas;US;26/07/2020 04:35;30.89740592;-100.5384842;33;1;0;32;Schleicher, Texas, US;1181.525242;3.03030303;
Schley;Georgia;US;26/07/2020 04:35;32.2654021;-84.31258912;41;1;0;40;Schley, Georgia, US;779.9124976;2.43902439;
Schoharie;New York;US;26/07/2020 04:35;42.58831742;-74.4433903;67;0;0;67;Schoharie, New York, US;216.1360044;0;
Schoolcraft;Michigan;US;26/07/2020 04:35;46.19235734;-86.19972234;8;0;0;8;Schoolcraft, Michigan, US;98.83864591;0;
Schuyler;Illinois;US;26/07/2020 04:35;40.1571798;-90.61114163;14;0;0;14;Schuyler, Illinois, US;206.855792;0;
Schuyler;Missouri;US;26/07/2020 04:35;40.46921489;-92.52311943;9;0;0;9;Schuyler, Missouri, US;193.1330472;0;
Schuyler;New York;US;26/07/2020 04:35;42.39184015;-76.8773299;20;0;0;20;Schuyler, New York, US;112.3153816;0;
Schuylkill;Pennsylvania;US;26/07/2020 04:35;40.70497338;-76.2150785;843;49;0;794;Schuylkill, Pennsylvania, US;596.353964;5.81257414;
Scioto;Ohio;US;26/07/2020 04:35;38.80270163;-82.98907345;122;0;0;122;Scioto, Ohio, US;161.9884749;0;
Scotland;Missouri;US;26/07/2020 04:35;40.45214695;-92.14709064;11;1;0;10;Scotland, Missouri, US;224.3982048;9.090909091;
Scotland;North Carolina;US;26/07/2020 04:35;34.8386299;-79.4757978;225;2;0;223;Scotland, North Carolina, US;646.1246877;0.888888889;
Scott;Arkansas;US;26/07/2020 04:35;34.85588887;-94.0632176;30;0;0;30;Scott, Arkansas, US;291.8004085;0;
Scott;Illinois;US;26/07/2020 04:35;39.6429169;-90.47814431;6;0;0;6;Scott, Illinois, US;121.1876389;0;
Scott;Indiana;US;26/07/2020 04:35;38.68672078;-85.74627859;218;10;0;208;Scott, Indiana, US;913.1655008;4.587155963;
Scott;Iowa;US;26/07/2020 04:35;41.63935978;-90.61959493;1458;11;0;1447;Scott, Iowa, US;843.0523352;0.754458162;
Scott;Kansas;US;26/07/2020 04:35;38.48222076;-100.9066539;22;0;0;22;Scott, Kansas, US;456.147626;0;
Scott;Kentucky;US;26/07/2020 04:35;38.29622293;-84.5816631;250;0;0;250;Scott, Kentucky, US;438.5657147;0;
Scott;Minnesota;US;26/07/2020 04:35;44.6490231;-93.53340251;1144;11;0;1133;Scott, Minnesota, US;767.7182528;0.961538462;
Scott;Mississippi;US;26/07/2020 04:35;32.4067041;-89.53789439;926;16;0;910;Scott, Mississippi, US;3292.561513;1.727861771;
Scott;Missouri;US;26/07/2020 04:35;37.05588075;-89.56474493;286;13;0;273;Scott, Missouri, US;747.1264368;4.545454545;
Scott;Tennessee;US;26/07/2020 04:35;36.42325673;-84.50360494;46;0;0;46;Scott, Tennessee, US;208.4466195;0;
Scott;Virginia;US;26/07/2020 04:35;36.71466456;-82.60171704;34;3;0;31;Scott, Virginia, US;157.655569;8.823529412;
Scotts Bluff;Nebraska;US;26/07/2020 04:35;41.85070896;-103.7080986;274;6;0;268;Scotts Bluff, Nebraska, US;769.2739626;2.189781022;
Screven;Georgia;US;26/07/2020 04:35;32.74976524;-81.60779441;147;9;0;138;Screven, Georgia, US;1052.556208;6.12244898;
Scurry;Texas;US;26/07/2020 04:35;32.74613808;-100.9162664;387;1;0;386;Scurry, Texas, US;2316.949051;0.258397933;
Searcy;Arkansas;US;26/07/2020 04:35;35.9109364;-92.69936482;22;0;0;22;Searcy, Arkansas, US;279.1523918;0;
Sebastian;Arkansas;US;26/07/2020 04:35;35.19605503;-94.27162713;1354;13;0;1341;Sebastian, Arkansas, US;1059.244135;0.960118168;
Sedgwick;Colorado;US;26/07/2020 04:35;40.87595412;-102.3519227;11;0;0;11;Sedgwick, Colorado, US;489.3238434;0;
Sedgwick;Kansas;US;26/07/2020 04:35;37.6842718;-97.4608198;3474;36;0;3438;Sedgwick, Kansas, US;673.2010185;1.03626943;
Seminole;Florida;US;26/07/2020 04:35;28.7158582;-81.24060348;5969;65;0;5904;Seminole, Florida, US;1265.08501;1.088959625;
Seminole;Georgia;US;26/07/2020 04:35;30.93464824;-84.86823924;93;2;0;91;Seminole, Georgia, US;1149.567367;2.150537634;
Seminole;Oklahoma;US;26/07/2020 04:35;35.16478725;-96.61686741;127;5;0;122;Seminole, Oklahoma, US;523.5386264;3.937007874;
Seneca;New York;US;26/07/2020 04:35;42.78081007;-76.82497064;83;0;0;83;Seneca, New York, US;244.0028222;0;
Seneca;Ohio;US;26/07/2020 04:35;41.12351311;-83.12783209;101;2;0;99;Seneca, Ohio, US;183.0439668;1.98019802;
Sequatchie;Tennessee;US;26/07/2020 04:35;35.36979721;-85.41022136;72;0;0;72;Sequatchie, Tennessee, US;479.1694396;0;
Sequoyah;Oklahoma;US;26/07/2020 04:35;35.49447108;-94.75463785;138;3;0;135;Sequoyah, Oklahoma, US;331.9781568;2.173913043;
Sevier;Arkansas;US;26/07/2020 04:35;33.99780401;-94.2424869;896;9;0;887;Sevier, Arkansas, US;5268.418886;1.004464286;
Sevier;Tennessee;US;26/07/2020 04:35;35.78077323;-83.52244332;1330;4;0;1326;Sevier, Tennessee, US;1353.689567;0.30075188;
Seward;Kansas;US;26/07/2020 04:35;37.19324632;-100.8507201;1154;4;0;1150;Seward, Kansas, US;5385.476946;0.346620451;
Seward;Nebraska;US;26/07/2020 04:35;40.87241834;-97.139673;65;1;0;64;Seward, Nebraska, US;376.0703541;1.538461538;
Shackelford;Texas;US;26/07/2020 04:35;32.73587756;-99.35401337;16;0;0;16;Shackelford, Texas, US;490.0459418;0;
Shannon;Missouri;US;26/07/2020 04:35;37.15772072;-91.40190382;40;0;0;40;Shannon, Missouri, US;489.835905;0;
Sharkey;Mississippi;US;26/07/2020 04:35;32.88149103;-90.8159538;102;0;0;102;Sharkey, Mississippi, US;2360.564684;0;
Sharp;Arkansas;US;26/07/2020 04:35;36.16258158;-91.47819342;89;5;0;84;Sharp, Arkansas, US;510.2625846;5.617977528;
Shasta;California;US;26/07/2020 04:35;40.76391419;-122.0396884;291;8;0;283;Shasta, California, US;161.5948467;2.749140893;CA
Shawano;Wisconsin;US;26/07/2020 04:35;44.78902246;-88.76443896;127;0;0;127;Shawano, Wisconsin, US;310.5210396;0;
Shawnee;Kansas;US;26/07/2020 04:35;39.04100763;-95.7557264;1266;17;0;1249;Shawnee, Kansas, US;715.7597173;1.342812006;
Sheboygan;Wisconsin;US;26/07/2020 04:35;43.72099677;-87.94579284;464;5;0;459;Sheboygan, Wisconsin, US;402.288885;1.077586207;
Shelby;Alabama;US;26/07/2020 04:35;33.26879845;-86.66232561;2595;28;0;2567;Shelby, Alabama, US;1191.996399;1.078998073;
Shelby;Illinois;US;26/07/2020 04:35;39.39133527;-88.80611122;36;1;0;35;Shelby, Illinois, US;166.4047333;2.777777778;
Shelby;Indiana;US;26/07/2020 04:35;39.52305623;-85.7915857;489;25;0;464;Shelby, Indiana, US;1093.250464;5.112474438;
Shelby;Iowa;US;26/07/2020 04:35;41.6850066;-95.31015553;133;0;0;133;Shelby, Iowa, US;1161.166405;0;
Shelby;Kentucky;US;26/07/2020 04:35;38.21476019;-85.194223;659;22;0;637;Shelby, Kentucky, US;1344.239556;3.338391502;
Shelby;Missouri;US;26/07/2020 04:35;39.79742518;-92.07634971;9;0;0;9;Shelby, Missouri, US;151.7706577;0;
Shelby;Ohio;US;26/07/2020 04:35;40.33163494;-84.20258189;112;4;0;108;Shelby, Ohio, US;230.5001029;3.571428571;
Shelby;Tennessee;US;26/07/2020 04:35;35.1864775;-89.89692423;17944;265;0;17679;Shelby, Tennessee, US;1914.708814;1.476816763;
Shelby;Texas;US;26/07/2020 04:35;31.79211404;-94.14550696;348;14;0;334;Shelby, Texas, US;1376.909077;4.022988506;
Shenandoah;Virginia;US;26/07/2020 04:35;38.85905135;-78.56813762;657;40;0;617;Shenandoah, Virginia, US;1506.327953;6.088280061;
Sherburne;Minnesota;US;26/07/2020 04:35;45.44447208;-93.77617511;499;5;0;494;Sherburne, Minnesota, US;513.1738621;1.002004008;
Sheridan;Kansas;US;26/07/2020 04:35;39.35018161;-100.4418259;7;0;0;7;Sheridan, Kansas, US;277.6675922;0;
Sheridan;Montana;US;26/07/2020 04:35;48.72085833;-104.503829;3;0;0;3;Sheridan, Montana, US;90.66183137;0;
Sheridan;Nebraska;US;26/07/2020 04:35;42.50284406;-102.4126613;9;0;0;9;Sheridan, Nebraska, US;171.5592833;0;
Sheridan;North Dakota;US;26/07/2020 04:35;47.57700669;-100.3426391;5;0;0;5;Sheridan, North Dakota, US;380.2281369;0;
Sheridan;Wyoming;US;26/07/2020 04:35;44.79048913;-106.8862389;40;0;0;40;Sheridan, Wyoming, US;131.2120715;0;
Sherman;Kansas;US;26/07/2020 04:35;39.35147699;-101.7197624;9;0;0;9;Sherman, Kansas, US;152.1041068;0;
Sherman;Nebraska;US;26/07/2020 04:35;41.22045983;-98.97588642;5;0;0;5;Sherman, Nebraska, US;166.6111296;0;
Sherman;Oregon;US;26/07/2020 04:35;45.41501554;-120.6827834;8;0;0;8;Sherman, Oregon, US;449.4382022;0;
Sherman;Texas;US;26/07/2020 04:35;36.27751473;-101.8933156;35;0;0;35;Sherman, Texas, US;1158.173395;0;
Shiawassee;Michigan;US;26/07/2020 04:35;42.953928;-84.14585902;299;28;0;271;Shiawassee, Michigan, US;438.9184111;9.364548495;
Shoshone;Idaho;US;26/07/2020 04:35;47.35364087;-115.8916749;36;0;0;36;Shoshone, Idaho, US;279.4597112;0;
Sibley;Minnesota;US;26/07/2020 04:35;44.5796592;-94.23164924;71;2;0;69;Sibley, Minnesota, US;477.6320215;2.816901408;
Sierra;California;US;26/07/2020 04:35;39.57713498;-120.5200701;1;0;0;1;Sierra, California, US;33.27787022;0;CA
Sierra;New Mexico;US;26/07/2020 04:35;33.13028233;-107.1925893;25;0;0;25;Sierra, New Mexico, US;231.6745436;0;
Silver Bow;Montana;US;26/07/2020 04:35;45.90018933;-112.6620092;35;0;0;35;Silver Bow, Montana, US;100.2434484;0;
Simpson;Kentucky;US;26/07/2020 04:35;36.74058474;-86.58047435;121;5;0;116;Simpson, Kentucky, US;651.5184148;4.132231405;
Simpson;Mississippi;US;26/07/2020 04:35;31.91282117;-89.91716179;613;12;0;601;Simpson, Mississippi, US;2299.497337;1.957585644;
Sioux;Iowa;US;26/07/2020 04:35;43.08221074;-96.1767568;557;1;0;556;Sioux, Iowa, US;1598.04906;0.179533214;
Sioux;Nebraska;US;26/07/2020 04:35;42.48932059;-103.7576544;5;0;0;5;Sioux, Nebraska, US;428.8164666;0;
Sioux;North Dakota;US;26/07/2020 04:35;46.11323337;-101.0440149;49;0;0;49;Sioux, North Dakota, US;1158.392435;0;
Siskiyou;California;US;26/07/2020 04:35;41.59198861;-122.5407434;61;0;0;61;Siskiyou, California, US;140.1042743;0;CA
Sitka;Alaska;US;26/07/2020 04:35;57.24124555;-135.3206587;18;0;0;18;Sitka, Alaska, US;211.9392441;0;
Skagit;Washington;US;26/07/2020 04:35;48.48171488;-121.766131;735;18;0;717;Skagit, Washington, US;568.8634341;2.448979592;
Skamania;Washington;US;26/07/2020 04:35;46.02408726;-121.9164403;45;1;0;44;Skamania, Washington, US;372.4240669;2.222222222;
Slope;North Dakota;US;26/07/2020 04:35;46.44737738;-103.4601547;3;0;0;3;Slope, North Dakota, US;400;0;
Smith;Kansas;US;26/07/2020 04:35;39.78516566;-98.78566062;3;0;0;3;Smith, Kansas, US;83.72871895;0;
Smith;Mississippi;US;26/07/2020 04:35;32.01744532;-89.50644846;347;12;0;335;Smith, Mississippi, US;2180.196029;3.458213256;
Smith;Tennessee;US;26/07/2020 04:35;36.25359775;-85.95411046;278;2;0;276;Smith, Tennessee, US;1379.173488;0.71942446;
Smith;Texas;US;26/07/2020 04:35;32.37474036;-95.2717568;2106;13;0;2093;Smith, Texas, US;904.8296248;0.617283951;
Smyth;Virginia;US;26/07/2020 04:35;36.84455636;-81.53344948;88;2;0;86;Smyth, Virginia, US;292.3199575;2.272727273;
Snohomish;Washington;US;26/07/2020 04:35;48.04615983;-121.7170703;4718;183;0;4535;Snohomish, Washington, US;573.9079874;3.878762187;
Snyder;Pennsylvania;US;26/07/2020 04:35;40.77129231;-77.06840691;87;2;0;85;Snyder, Pennsylvania, US;215.4958882;2.298850575;
Socorro;New Mexico;US;26/07/2020 04:35;34.00715494;-106.9298354;68;5;0;63;Socorro, New Mexico, US;408.727535;7.352941176;
Solano;California;US;26/07/2020 04:35;38.26827353;-121.9357113;3129;35;0;3094;Solano, California, US;698.9945113;1.118568233;CA
Somerset;Maine;US;26/07/2020 04:35;45.51229767;-69.95995554;34;1;0;33;Somerset, Maine, US;67.34807068;2.941176471;
Somerset;Maryland;US;26/07/2020 04:35;38.1163542;-75.75118623;114;3;0;111;Somerset, Maryland, US;445.0343535;2.631578947;
Somerset;New Jersey;US;26/07/2020 04:35;40.56465737;-74.61683016;5120;555;0;4565;Somerset, New Jersey, US;1556.543258;10.83984375;
Somerset;Pennsylvania;US;26/07/2020 04:35;39.97172723;-79.02699593;106;2;0;104;Somerset, Pennsylvania, US;144.3217558;1.886792453;
Somervell;Texas;US;26/07/2020 04:35;32.22236802;-97.77403489;46;0;0;46;Somervell, Texas, US;503.9439089;0;
Sonoma;California;US;26/07/2020 04:35;38.52746429;-122.8862506;2466;24;0;2442;Sonoma, California, US;498.8509839;0.97323601;CA
Southampton;Virginia;US;26/07/2020 04:35;36.72231125;-77.10642712;219;11;0;208;Southampton, Virginia, US;1242.130339;5.02283105;
Southeast Fairbanks;Alaska;US;26/07/2020 04:35;63.87692095;-143.2127643;13;0;0;13;Southeast Fairbanks, Alaska, US;188.5971275;0;
Southeast Utah;Utah;US;26/07/2020 04:35;38.99617072;-110.7013958;70;0;0;70;Southeast Utah, Utah, US;174.0038281;0;
Southwest Utah;Utah;US;26/07/2020 04:35;37.85447192;-111.4418764;2733;22;0;2711;Southwest Utah, Utah, US;1084.343086;0.804976217;
Spalding;Georgia;US;26/07/2020 04:35;33.26310031;-84.28013991;735;36;0;699;Spalding, Georgia, US;1101.899465;4.897959184;
Spartanburg;South Carolina;US;26/07/2020 04:35;34.92960077;-81.99225984;3405;74;0;3331;Spartanburg, South Carolina, US;1064.777898;2.173274596;
Spencer;Indiana;US;26/07/2020 04:35;38.01519732;-87.0079644;101;1;0;100;Spencer, Indiana, US;498.101297;0.99009901;
Spencer;Kentucky;US;26/07/2020 04:35;38.03223971;-85.32749335;74;0;0;74;Spencer, Kentucky, US;382.4091778;0;
Spink;South Dakota;US;26/07/2020 04:35;44.93837606;-98.34626602;18;0;0;18;Spink, South Dakota, US;282.3086575;0;
Spokane;Washington;US;26/07/2020 04:35;47.62113146;-117.4046494;3165;46;0;3119;Spokane, Washington, US;605.3963481;1.453396524;
Spotsylvania;Virginia;US;26/07/2020 04:35;38.18574462;-77.655399;1212;32;0;1180;Spotsylvania, Virginia, US;889.7698491;2.640264026;
St. Bernard;Louisiana;US;26/07/2020 04:35;29.87761636;-89.51887093;909;23;0;886;St. Bernard, Louisiana, US;1924.053848;2.530253025;
St. Charles;Louisiana;US;26/07/2020 04:35;29.90709658;-90.35555967;1174;50;0;1124;St. Charles, Louisiana, US;2210.922787;4.258943782;
St. Charles;Missouri;US;26/07/2020 04:35;38.77875681;-90.66662425;2547;79;0;2468;St. Charles, Missouri, US;633.5474178;3.101688261;
St. Clair;Alabama;US;26/07/2020 04:35;33.71902176;-86.31029372;958;8;0;950;St. Clair, Alabama, US;1070.247565;0.835073069;
St. Clair;Illinois;US;26/07/2020 04:35;38.46996033;-89.93063427;3106;153;0;2953;St. Clair, Illinois, US;1196.059857;4.925949775;
St. Clair;Michigan;US;26/07/2020 04:35;42.92655373;-82.67937954;687;53;0;634;St. Clair, Michigan, US;431.7279171;7.714701601;
St. Clair;Missouri;US;26/07/2020 04:35;38.03699437;-93.77631447;12;0;0;12;St. Clair, Missouri, US;127.7003299;0;
St. Croix;Wisconsin;US;26/07/2020 04:35;45.03437474;-92.45000068;386;2;0;384;St. Croix, Wisconsin, US;425.6398381;0.518134715;
St. Francis;Arkansas;US;26/07/2020 04:35;35.02201976;-90.74828138;1050;3;0;1047;St. Francis, Arkansas, US;4201.008242;0.285714286;
St. Francois;Missouri;US;26/07/2020 04:35;37.81214171;-90.47598685;225;2;0;223;St. Francois, Missouri, US;334.7467083;0.888888889;
St. Helena;Louisiana;US;26/07/2020 04:35;30.82210324;-90.71013176;207;1;0;206;St. Helena, Louisiana, US;2043.031978;0.483091787;
St. James;Louisiana;US;26/07/2020 04:35;30.02531716;-90.80212061;556;30;0;526;St. James, Louisiana, US;2635.570724;5.395683453;
St. John the Baptist;Louisiana;US;26/07/2020 04:35;30.12597499;-90.4753503;1244;88;0;1156;St. John the Baptist, Louisiana, US;2904.031562;7.073954984;
